ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
10592416,0.604836,0.14,1.6228471,-5.5544,0.277295,Olfr959,olfactory receptor 959
10593095,0.6048976,0.14,-1.6226782,-5.5546,-0.29586,Cep164,centrosomal protein 164
10388969,0.6048976,0.14,1.6226226,-5.5547,0.264145,,
10344407,0.6049012,0.14,1.6225105,-5.5549,0.292165,,
10503264,0.6049012,0.14,-1.6224605,-5.5549,-0.4759675,Ccne2,cyclin E2
10348030,0.6049627,0.14,-1.6223152,-5.5551,-0.2470175,,
10342195,0.6050413,0.14,1.6221516,-5.5554,0.3541125,,
10600797,0.6052263,0.14,-1.6218735,-5.5557,-0.42952,Apoo-ps///Apoo,"apolipoprotein O, pseudogene///apolipoprotein O"
10344371,0.6053757,0.14,-1.6214005,-5.5564,-0.56752,,
10358023,0.6053757,0.14,1.6213958,-5.5564,0.2047275,Gpr37l1,G protein-coupled receptor 37-like 1
10542750,0.6053757,0.14,-1.6212853,-5.5565,-0.315855,Med21,mediator complex subunit 21
10550734,0.6053757,0.14,-1.6212008,-5.5567,-0.2552,,
10431726,0.6053757,0.14,1.6211596,-5.5567,0.183695,Yaf2,YY1 associated factor 2
10341727,0.6053757,0.14,1.6211272,-5.5568,1.4427275,,
10595327,0.6053757,0.14,-1.6210601,-5.5569,-0.3991825,Phip,pleckstrin homology domain interacting protein
10348670,0.6053757,0.14,-1.6210574,-5.5569,-0.223465,Rnpepl1,arginyl aminopeptidase (aminopeptidase B)-like 1
10343069,0.6053757,0.14,1.6209604,-5.557,0.3512825,,
10446833,0.6053757,0.14,-1.6209227,-5.557,-0.396255,Birc6,baculoviral IAP repeat-containing 6
10405811,0.6054776,0.14,1.6206917,-5.5574,0.332865,Habp4,hyaluronic acid binding protein 4
10582303,0.6054776,0.14,1.6206553,-5.5574,0.4443975,Cyba,"cytochrome b-245, alpha polypeptide"
10404939,0.605493,0.14,-1.6205598,-5.5575,-0.2893175,2010001K21Rik,RIKEN cDNA 2010001K21 gene
10601164,0.6055099,0.14,1.6204626,-5.5577,0.261915,Nono,"non-POU-domain-containing, octamer binding protein"
10338119,0.605674,0.141,1.6201543,-5.5581,0.41645,,
10582981,0.605674,0.141,1.6201283,-5.5581,0.34926,Tfdp1,transcription factor Dp 1
10429547,0.6057767,0.141,1.6199297,-5.5584,0.26226,Cyp11b2,"cytochrome P450, family 11, subfamily b, polypeptide 2"
10341508,0.6057767,0.141,-1.6198329,-5.5585,-0.6267925,,
10361031,0.6057767,0.141,1.619761,-5.5586,0.2507125,Rps6kc1,ribosomal protein S6 kinase polypeptide 1
10487925,0.6057767,0.141,1.6195816,-5.5589,0.974065,Rpl18,ribosomal protein L18
10603794,0.6057767,0.141,1.6194317,-5.5591,0.2027025,,
10344350,0.6057767,0.141,1.619419,-5.5591,0.3462875,,
10338337,0.6057767,0.141,1.6192864,-5.5593,0.2748825,,
10525516,0.6057767,0.141,-1.6192674,-5.5593,-0.261065,Wdr66,WD repeat domain 66
10565081,0.6057767,0.141,1.6191742,-5.5594,0.83158,Timm17a,translocase of inner mitochondrial membrane 17a
10500928,0.6057767,0.141,1.6191541,-5.5595,0.170265,Capza1,"capping protein (actin filament) muscle Z-line, alpha 1"
10339809,0.6057767,0.141,1.6191503,-5.5595,0.325135,,
10526941,0.6058835,0.141,1.6188958,-5.5598,0.197825,D830046C22Rik,RIKEN cDNA D830046C22 gene
10562665,0.6058835,0.141,-1.6188778,-5.5598,-0.223655,,
10564791,0.6059241,0.141,1.6187554,-5.56,0.1878125,Kif7,kinesin family member 7
10341586,0.6059631,0.141,-1.6186347,-5.5602,-0.608025,,
10442125,0.6060273,0.141,-1.6184426,-5.5604,-0.67759,Vmn2r99,"vomeronasal 2, receptor 99"
10390691,0.6060273,0.141,-1.6183799,-5.5605,-0.2885675,Nr1d1,"nuclear receptor subfamily 1, group D, member 1"
10526145,0.6060273,0.141,1.6183293,-5.5606,0.3043375,Tmem248,transmembrane protein 248
10485624,0.6060317,0.141,-1.6181636,-5.5608,-0.2252775,Prrg4,proline rich Gla (G-carboxyglutamic acid) 4 (transmembrane)
10538658,0.6060317,0.141,-1.6180943,-5.5609,-0.5335175,Herc3,hect domain and RLD 3
10385572,0.6060317,0.141,1.6180469,-5.561,0.3239125,Sqstm1,sequestosome 1
10441456,0.6060317,0.141,1.6180096,-5.561,0.2448675,Synj2,synaptojanin 2
10491695,0.6060544,0.141,1.6179064,-5.5612,0.32109,Bbs12,Bardet-Biedl syndrome 12 (human)
10601888,0.6060588,0.141,-1.6178229,-5.5613,-0.260925,Plp1,proteolipid protein (myelin) 1
10342043,0.6061524,0.141,1.6176214,-5.5616,0.38026,,
10561337,0.6061524,0.141,-1.617565,-5.5616,-0.20148,Zfp974,zinc finger protein 974
10590182,0.6062517,0.141,-1.6173795,-5.5619,-0.234585,Exog,"endo/exonuclease (5'-3'), endonuclease G-like"
10507105,0.6062529,0.141,1.6172124,-5.5621,0.167115,Gm12830,predicted gene 12830
10451879,0.6062529,0.141,-1.617143,-5.5622,-0.3534975,Zfp119a,zinc finger protein 119a
10448925,0.6062529,0.141,1.6170791,-5.5623,0.1945675,Cacna1h,"calcium channel, voltage-dependent, T type, alpha 1H subunit"
10562234,0.6062529,0.141,1.6170636,-5.5623,0.1818475,Hpn,hepsin
10490970,0.6062963,0.141,1.6168382,-5.5626,0.3744525,,
10351206,0.6062963,0.141,1.6167165,-5.5628,0.18948,Selp,"selectin, platelet"
10483819,0.6062963,0.141,-1.6167142,-5.5628,-0.2874025,Ttc30b,tetratricopeptide repeat domain 30B
10515337,0.6062963,0.141,-1.6167024,-5.5628,-0.15133,Nasp,nuclear autoantigenic sperm protein (histone-binding)
10340478,0.6064509,0.141,1.6164576,-5.5631,0.73901,,
10341477,0.6064595,0.141,1.6163611,-5.5633,0.4867125,,
10548513,0.6064595,0.141,1.6162912,-5.5634,0.51459,Klra14-ps///Klra19///Klra21///Klra9///Klra8///Klra6///Klra5///Klra3///Klra10,"killer cell lectin-like receptor subfamily A, member 14, pseudogene///killer cell lectin-like receptor, subfamily A, member 19///killer cell lectin-like receptor subfamily A, member 21///killer cell lectin-like receptor subfamily A, member 9///killer cell lectin-like receptor, subfamily A, member 8///killer cell lectin-like receptor, subfamily A, member 6///killer cell lectin-like receptor, subfamily A, member 5///killer cell lectin-like receptor, subfamily A, member 3///killer cell lectin-like receptor subfamily A, member 10"
10376938,0.6065478,0.141,1.6161177,-5.5636,0.185495,Cdrt4,CMT1A duplicated region transcript 4
10576835,0.6067692,0.141,-1.6158013,-5.564,-0.3889,Cd209f,CD209f antigen
10514475,0.606812,0.141,1.6156768,-5.5642,0.1741425,9530080O11Rik,RIKEN cDNA 9530080O11 gene
10572800,0.6068462,0.142,-1.6155616,-5.5644,-0.2178275,Klf2,Kruppel-like factor 2 (lung)
10361682,0.6070797,0.142,-1.6152323,-5.5648,-0.23285,Ppil4,peptidylprolyl isomerase (cyclophilin)-like 4
10344165,0.6072136,0.142,-1.6149948,-5.5651,-0.785385,,
10343300,0.6072136,0.142,1.6149315,-5.5652,0.5979775,,
10370422,0.6073288,0.142,-1.6146873,-5.5656,-0.155365,Pwp2,PWP2 periodic tryptophan protein homolog (yeast)
10472364,0.6073288,0.142,-1.6146508,-5.5656,-0.31923,Scn2a1,"sodium channel, voltage-gated, type II, alpha 1"
10577492,0.6075225,0.142,-1.6143644,-5.566,-0.2753025,Nek3,NIMA (never in mitosis gene a)-related expressed kinase 3
10543226,0.6077122,0.142,1.6140824,-5.5664,0.2402075,2610001J05Rik,RIKEN cDNA 2610001J05 gene
10397606,0.6080631,0.142,-1.6136158,-5.567,-0.188625,Tshr,thyroid stimulating hormone receptor
10542245,0.6080631,0.142,-1.613539,-5.5671,-0.323185,Tas2r102,"taste receptor, type 2, member 102"
10340532,0.6080631,0.142,-1.6134706,-5.5672,-1.03896,,
10342802,0.6083648,0.142,-1.6130688,-5.5678,-0.2465125,,
10509526,0.6084162,0.142,-1.6129353,-5.568,-0.1938225,Kif17,kinesin family member 17
10374453,0.6084846,0.142,1.6127381,-5.5682,0.2387025,Glul,glutamate-ammonia ligase (glutamine synthetase)
10492813,0.6084846,0.142,-1.612705,-5.5683,-0.294635,Tigd4,tigger transposable element derived 4
10361184,0.6086788,0.142,1.6124183,-5.5687,0.2407125,A730013G03Rik,RIKEN cDNA A730013G03 gene
10339090,0.6086788,0.142,1.6123401,-5.5688,0.611795,,
10498595,0.6089943,0.142,1.6118792,-5.5694,1.04576,Snrpd2,small nuclear ribonucleoprotein D2
10338701,0.6089943,0.142,-1.6118454,-5.5694,-0.81396,,
10588522,0.609248,0.142,-1.6114913,-5.5699,-0.34644,Rrp9,"RRP9, small subunit (SSU) processome component, homolog (yeast)"
10548565,0.609248,0.142,1.611417,-5.57,0.357075,Magohb,"mago homolog B, exon junction complex core component"
10502359,0.6095146,0.143,1.6110533,-5.5705,0.6320525,Dapp1,dual adaptor for phosphotyrosine and 3-phosphoinositides 1
10450800,0.6097643,0.143,-1.6106418,-5.5711,-0.2396225,Trim15,tripartite motif-containing 15
10527896,0.6097643,0.143,-1.6105656,-5.5712,-0.254465,Ankib1,ankyrin repeat and IBR domain containing 1
10539263,0.6097643,0.143,1.6105015,-5.5713,0.209,Loxl3,lysyl oxidase-like 3
10412100,0.6097643,0.143,-1.6103834,-5.5714,-0.3543875,Map3k1,mitogen-activated protein kinase kinase kinase 1
10431424,0.6097643,0.143,1.6103025,-5.5715,0.2319825,Plxnb2,plexin B2
10604593,0.6097643,0.143,-1.6101915,-5.5717,-0.202245,Mir20b,microRNA 20b
10548549,0.6097643,0.143,-1.6101114,-5.5718,-0.17658,,
10549998,0.6097643,0.143,-1.6101098,-5.5718,-0.195955,,
10502823,0.6097643,0.143,1.6100807,-5.5719,0.2264475,Dnajb4,DnaJ heat shock protein family (Hsp40) member B4
10502982,0.6099511,0.143,1.6098026,-5.5722,0.183285,Tnni3k,TNNI3 interacting kinase
10583142,0.6101995,0.143,1.6094588,-5.5727,0.51832,LOC102640295///Gm8580///Gm10548///Gm13213///4931440P22Rik///Rpl29,uncharacterized LOC102640295///ribosomal protein L29 pseudogene///ribosomal protein L29 pseudogene///predicted gene 13213///RIKEN cDNA 4931440P22 gene///ribosomal protein L29
10444439,0.61042,0.143,1.6090895,-5.5732,0.1753525,Atf6b,activating transcription factor 6 beta
10376490,0.61042,0.143,-1.6090665,-5.5732,-0.2146375,Wnt9a,"wingless-type MMTV integration site family, member 9A"
10585395,0.6105759,0.143,1.6088216,-5.5736,0.25719,Siva1,"SIVA1, apoptosis-inducing factor"
10399874,0.6105946,0.143,-1.6086601,-5.5738,-0.228965,Bcap29,B cell receptor associated protein 29
10505132,0.6105946,0.143,-1.608645,-5.5738,-0.1600375,Pakap///Akap2,paralemmin A kinase anchor protein///A kinase (PRKA) anchor protein 2
10438690,0.6106759,0.143,-1.6084799,-5.574,-0.3114975,Rfc4,replication factor C (activator 1) 4
10504650,0.6107481,0.143,-1.6083244,-5.5742,-0.312995,Ccdc180,coiled-coil domain containing 180
10495976,0.6110367,0.143,1.6078558,-5.5749,0.1745925,Pitx2,paired-like homeodomain transcription factor 2
10343744,0.6110367,0.143,1.6078201,-5.5749,0.980495,,
10338571,0.6110367,0.143,1.6077745,-5.575,0.8745475,,
10509163,0.6110367,0.143,1.6077031,-5.5751,0.30195,Id3,inhibitor of DNA binding 3
10543317,0.6114627,0.143,1.6070963,-5.5759,0.1755575,Camkv///Rpl21///Cep170,CaM kinase-like vesicle-associated///ribosomal protein L21///centrosomal protein 170
10538890,0.6114627,0.143,1.6070882,-5.5759,0.5302025,Notch4///Sympk,notch 4///symplekin
10482059,0.6114627,0.143,1.6069669,-5.5761,0.2073225,Ggta1,"glycoprotein galactosyltransferase alpha 1, 3"
10603177,0.6114627,0.143,1.6069355,-5.5761,0.5157675,Gm8580///4931440P22Rik///Rpl29,ribosomal protein L29 pseudogene///RIKEN cDNA 4931440P22 gene///ribosomal protein L29
10606989,0.6114752,0.143,-1.606844,-5.5763,-0.2282875,Tsc22d3,"TSC22 domain family, member 3"
10341379,0.611716,0.144,-1.6064945,-5.5767,-0.213065,,
10537787,0.611716,0.144,-1.6063572,-5.5769,-0.325495,Tas2r135,"taste receptor, type 2, member 135"
10591446,0.611716,0.144,-1.6063525,-5.5769,-0.235575,Tyk2,tyrosine kinase 2
10474769,0.6119002,0.144,1.6059647,-5.5775,0.5027775,Bub1b,"BUB1B, mitotic checkpoint serine/threonine kinase"
10354816,0.6119002,0.144,1.6059255,-5.5775,0.2063225,Clk1,CDC-like kinase 1
10353754,0.6119002,0.144,-1.6059215,-5.5775,-0.4376325,Zfp451,zinc finger protein 451
10374739,0.6119251,0.144,-1.6058167,-5.5777,-0.21162,4933427E13Rik,RIKEN cDNA 4933427E13 gene
10412555,0.6120006,0.144,1.6056581,-5.5779,0.1725975,1700084P21Rik,RIKEN cDNA 1700084P21 gene
10384051,0.6120289,0.144,-1.6055498,-5.578,-0.20143,Gck,glucokinase
10560826,0.6120376,0.144,-1.605255,-5.5784,-0.268555,Zfp109,zinc finger protein 109
10342959,0.6120376,0.144,1.6052189,-5.5785,0.2223825,,
10570771,0.6120376,0.144,1.6052021,-5.5785,0.40403,Vps36,vacuolar protein sorting 36
10503085,0.6120376,0.144,-1.6051534,-5.5786,-0.2883,Tgs1,trimethylguanosine synthase 1
10587446,0.6120376,0.144,-1.6051498,-5.5786,-0.2080725,Myo6,myosin VI
10521174,0.6122147,0.144,1.6048791,-5.5789,0.581735,Rnf4,ring finger protein 4
10430113,0.6122147,0.144,-1.6047314,-5.5791,-0.2565975,Arhgap39,Rho GTPase activating protein 39
10608422,0.6122147,0.144,-1.6047266,-5.5791,-0.340415,Rmi1,RecQ mediated genome instability 1
10512057,0.6123757,0.144,-1.6044383,-5.5795,-0.16204,,
10366667,0.6123757,0.144,1.6043989,-5.5796,0.154185,Gns,glucosamine (N-acetyl)-6-sulfatase
10342099,0.6123925,0.144,-1.6043029,-5.5797,-0.7922275,,
10560381,0.6124199,0.144,-1.6041957,-5.5799,-0.23007,Psg27,pregnancy-specific glycoprotein 27
10487154,0.612638,0.144,-1.6038852,-5.5803,-0.2244375,Secisbp2l,SECIS binding protein 2-like
10603547,0.6127384,0.144,1.6037002,-5.5805,0.15406,,
10507477,0.6127519,0.144,1.6035169,-5.5808,0.41816,,
10584819,0.6127519,0.144,-1.6034897,-5.5808,-0.2606025,,
10406710,0.6127519,0.144,-1.6034517,-5.5809,-0.172025,Tbca,tubulin cofactor A
10544573,0.6129966,0.144,-1.6029791,-5.5815,-0.206325,Rarres2,retinoic acid receptor responder (tazarotene induced) 2
10409541,0.6129966,0.144,-1.6028606,-5.5817,-0.281055,,
10346269,0.6129966,0.144,-1.6028275,-5.5817,-0.2113775,Ccdc150,coiled-coil domain containing 150
10445239,0.6129966,0.144,1.6027401,-5.5818,0.769715,Rps2,ribosomal protein S2
10549396,0.6129966,0.144,1.6025374,-5.5821,0.1695275,Gm6288,predicted gene 6288
10439566,0.6129966,0.144,1.602516,-5.5822,0.4251075,Atp6v1a,"ATPase, H+ transporting, lysosomal V1 subunit A"
10532563,0.6129966,0.144,1.6024842,-5.5822,0.2567375,Myo18b,myosin XVIIIb
10374746,0.6129966,0.144,-1.6023836,-5.5823,-0.2679,Fancl,"Fanconi anemia, complementation group L"
10490221,0.6129966,0.144,1.6023467,-5.5824,0.301005,Atp5e,"ATP synthase, H+ transporting, mitochondrial F1 complex, epsilon subunit"
10401138,0.6129966,0.144,-1.6022232,-5.5826,-0.20973,Atp6v1d,"ATPase, H+ transporting, lysosomal V1 subunit D"
10497135,0.6129966,0.144,-1.602193,-5.5826,-0.175715,Rpe65,retinal pigment epithelium 65
10418766,0.6129966,0.144,-1.6021538,-5.5826,-0.34848,Ankrd28,ankyrin repeat domain 28
10504644,0.6129966,0.144,-1.6020229,-5.5828,-0.2336275,Ccdc180,coiled-coil domain containing 180
10338808,0.6129966,0.145,1.6019771,-5.5829,0.3457425,,
10343569,0.6129966,0.145,-1.6019286,-5.583,-0.29207,,
10340446,0.6129966,0.145,-1.6019237,-5.583,-0.481515,,
10344478,0.6129966,0.145,1.6017909,-5.5831,0.7337775,,
10547540,0.6129966,0.145,-1.6017174,-5.5832,-0.2346475,Mical3,"microtubule associated monooxygenase, calponin and LIM domain containing 3"
10479221,0.6129966,0.145,-1.6016836,-5.5833,-0.5947,Gm14403,predicted gene 14403
10339727,0.6129966,0.145,-1.6016323,-5.5834,-0.4502325,,
10536931,0.6130268,0.145,-1.6015223,-5.5835,-0.522385,Ahcyl2,S-adenosylhomocysteine hydrolase-like 2
10489506,0.6135232,0.145,-1.6009159,-5.5843,-0.16607,Eppin,epididymal peptidase inhibitor
10558239,0.6135315,0.145,1.6008292,-5.5844,0.2128325,Hmx3,H6 homeobox 3
10571367,0.6135933,0.145,-1.6006856,-5.5846,-0.2600225,,
10513268,0.6136921,0.145,1.6005027,-5.5849,0.305295,AI314180,expressed sequence AI314180
10343482,0.6136982,0.145,-1.600403,-5.585,-0.503255,,
10351015,0.6136982,0.145,-1.6002194,-5.5853,-0.25672,Serpinc1,"serine (or cysteine) peptidase inhibitor, clade C (antithrombin), member 1"
10427253,0.6136982,0.145,-1.6000705,-5.5855,-0.385305,Map3k12,mitogen-activated protein kinase kinase kinase 12
10501104,0.6136982,0.145,1.5999915,-5.5856,0.1950875,Slc6a17,"solute carrier family 6 (neurotransmitter transporter), member 17"
10355109,0.6136982,0.145,1.5999702,-5.5856,0.27293,Gpr1,G protein-coupled receptor 1
10521822,0.6136982,0.145,1.5999508,-5.5856,0.2124625,,
10373325,0.6136982,0.145,-1.5999411,-5.5857,-0.2005025,Gpr182,G protein-coupled receptor 182
10342871,0.6136982,0.145,-1.5998583,-5.5858,-1.1413,,
10341877,0.6136982,0.145,1.5997961,-5.5859,0.6098375,,
10339021,0.613766,0.145,1.5996462,-5.5861,0.70379,,
10352066,0.6138804,0.145,1.5994468,-5.5863,0.2201525,Sdccag8,serologically defined colon cancer antigen 8
10444152,0.6139439,0.145,-1.5993014,-5.5865,-0.1747125,Col11a2,"collagen, type XI, alpha 2"
10608658,0.6139712,0.145,1.5989219,-5.587,0.277125,,
10407286,0.6139712,0.145,1.5988421,-5.5871,0.1742475,BC067074,cDNA sequence BC067074
10373372,0.6139712,0.145,1.598763,-5.5873,0.2427325,Coq10a,coenzyme Q10A
10427293,0.6139712,0.145,1.5987096,-5.5873,0.2027475,Hoxc6,homeobox C6
10343103,0.6139712,0.145,1.5985903,-5.5875,0.5981525,,
10568568,0.6139712,0.145,1.598584,-5.5875,0.3297525,Oat,ornithine aminotransferase
10578922,0.6139712,0.145,-1.5985697,-5.5875,-0.30305,Klhl2,"kelch-like 2, Mayven"
10355246,0.6139712,0.145,1.5984881,-5.5876,0.4241175,Acadl,"acyl-Coenzyme A dehydrogenase, long-chain"
10580457,0.6139712,0.145,1.5984841,-5.5876,0.3411675,N4bp1,NEDD4 binding protein 1
10357562,0.6139712,0.145,-1.5984831,-5.5876,-0.2467925,Il20,interleukin 20
10414113,0.6139712,0.145,-1.5984179,-5.5877,-0.2750775,Wapl,WAPL cohesin release factor
10525296,0.6140148,0.145,1.5982939,-5.5879,0.2632675,Brap,BRCA1 associated protein
10484636,0.6141447,0.145,1.5980679,-5.5882,0.189335,Olfr1097,olfactory receptor 1097
10550786,0.6141447,0.145,-1.5980005,-5.5883,-0.2002725,Vmn1r95///Vmn1r165///Vmn1r137///Vmn1r132///Vmn1r130///Vmn1r112///Vmn1r100///Vmn1r158///Vmn1r149///Vmn1r126///Vmn1r114///Gm10670///Vmn1r101///Vmn1r-ps79///Vmn1r107///Vmn1r159///Vmn1r124///Vmn1r163///Vmn1r157///Vmn1r155///Vmn1r152///Vmn1r143///Vmn1r142///Vmn1r139///Vmn1r135///Vmn1r115///Vmn1r116///Vmn1r117///Vmn1r121///Vmn1r125///Vmn1r128///Vmn1r104///Vmn1r103///Vmn1r91///Vmn1r127///Vmn1r129///Vmn1r160///Vmn1r94///Vmn1r113///Vmn1r120///Vmn1r122///Vmn1r151///Vmn1r93///Vmn1r181///V1rd18///V1rd19///Vmn1r179///Vmn1r119///Vmn1r123///Vmn1r180///Vmn1r178///Vmn1r183///Vmn1r148,"vomeronasal 1 receptor, 95///vomeronasal 1 receptor 165///vomeronasal 1 receptor 137///vomeronasal 1 receptor 132///vomeronasal 1 receptor 130///vomeronasal 1 receptor 112///vomeronasal 1 receptor 100///vomeronasal 1 receptor 158///vomeronasal 1 receptor 149///vomeronasal 1 receptor 126///vomeronasal 1 receptor 114///predicted gene 10670///vomeronasal 1 receptor 101///vomeronasal 1 receptor, pseudogene 79///vomeronasal 1 receptor 107///vomeronasal 1 receptor 159///vomeronasal 1 receptor 124///vomeronasal 1 receptor 163///vomeronasal 1 receptor 157///vomeronasal 1 receptor 155///vomeronasal 1 receptor 152///vomeronasal 1 receptor 143///vomeronasal 1 receptor 142///vomeronasal 1 receptor 139///vomeronasal 1 receptor 135///vomeronasal 1 receptor 115///vomeronasal 1 receptor 116///vomeronasal 1 receptor 117///vomeronasal 1 receptor 121///vomeronasal 1 receptor 125///vomeronasal 1 receptor 128///vomeronasal 1 receptor 104///vomeronasal 1 receptor 103///vomeronasal 1 receptor 91///vomeronasal 1 receptor 127///vomeronasal 1 receptor 129///vomeronasal 1 receptor 160///vomeronasal 1 receptor 94///vomeronasal 1 receptor 113///vomeronasal 1 receptor 120///vomeronasal 1 receptor 122///vomeronasal 1 receptor 151///vomeronasal 1 receptor 93///vomeronasal 1 receptor 181///vomeronasal 1 receptor, D18///vomeronasal 1 receptor, D19///vomeronasal 1 receptor 179///vomeronasal 1 receptor 119///vomeronasal 1 receptor 123///vomeronasal 1 receptor 180///vomeronasal 1 receptor 178///vomeronasal 1 receptor 183///vomeronasal 1 receptor 148"
10375240,0.6145827,0.146,1.5974571,-5.589,0.19122,Hspd1,heat shock protein 1 (chaperonin)
10395628,0.614601,0.146,-1.59736,-5.5892,-0.2320125,Scfd1,Sec1 family domain containing 1
10594353,0.6146445,0.146,-1.5972362,-5.5893,-0.3326575,Map2k5,mitogen-activated protein kinase kinase 5
10477012,0.6151309,0.146,1.5966418,-5.5901,0.420105,Fkbp1a,FK506 binding protein 1a
10339843,0.6152275,0.146,-1.5964615,-5.5904,-0.2749,,
10453705,0.6152744,0.146,1.596307,-5.5906,0.3503075,Rab18,"RAB18, member RAS oncogene family"
10344203,0.6152744,0.146,-1.5962566,-5.5907,-0.656505,,
10343920,0.6154656,0.146,1.595976,-5.591,0.19994,,
10526724,0.615485,0.146,1.5958299,-5.5912,0.26253,,
10495279,0.615485,0.146,1.5958003,-5.5913,0.658115,Psma5,"proteasome (prosome, macropain) subunit, alpha type 5"
10339828,0.6155105,0.146,-1.5956458,-5.5915,-0.842,,
10341115,0.6155105,0.146,-1.5956182,-5.5915,-0.5005575,,
10361282,0.6155603,0.146,1.5954878,-5.5917,0.4122775,Cr1l,complement component (3b/4b) receptor 1-like
10382326,0.6156296,0.146,1.5952772,-5.592,0.285905,,
10487476,0.6156296,0.146,1.5952592,-5.592,0.4496325,1500011K16Rik,RIKEN cDNA 1500011K16 gene
10480254,0.6157203,0.146,-1.5950854,-5.5922,-0.2442575,Cacnb2,"calcium channel, voltage-dependent, beta 2 subunit"
10405263,0.6158839,0.146,-1.5947339,-5.5927,-0.480925,Simc1,SUMO-interacting motifs containing 1
10463625,0.6158839,0.146,1.594714,-5.5928,0.293955,Fbxl15,F-box and leucine-rich repeat protein 15
10339189,0.6158839,0.146,1.5946113,-5.5929,0.20459,,
10441954,0.6158839,0.146,-1.5946019,-5.5929,-0.380505,Ermard,ER membrane associated RNA degradation
10540241,0.6159235,0.146,1.5944823,-5.5931,0.1824325,Arl6ip5,ADP-ribosylation factor-like 6 interacting protein 5
10557855,0.6160977,0.146,1.594168,-5.5935,0.19574,Trim72,tripartite motif-containing 72
10583773,0.6160977,0.146,1.5941026,-5.5936,0.2127875,Plppr2,phospholipid phosphatase related 2
10501121,0.6160977,0.146,-1.5940651,-5.5936,-0.2707,Strip1,striatin interacting protein 1
10490203,0.6161806,0.146,1.5938994,-5.5939,0.6867975,,
10338002,0.6161806,0.146,1.593746,-5.5941,0.186775,,
10551760,0.6161806,0.146,-1.593745,-5.5941,-0.2839125,Zfp84,zinc finger protein 84
10380871,0.6162002,0.146,1.5936467,-5.5942,0.23923,Stard3,START domain containing 3
10444223,0.6166477,0.147,-1.5929337,-5.5952,-0.34513,H2-Oa,"histocompatibility 2, O region alpha locus"
10465395,0.6166477,0.147,1.5928619,-5.5953,0.207555,Ppp2r5b,"protein phosphatase 2, regulatory subunit B', beta"
10338124,0.6166477,0.147,-1.5927764,-5.5954,-0.3841675,,
10343322,0.6166477,0.147,-1.5927464,-5.5954,-0.94614,,
10566700,0.6166477,0.147,-1.5927132,-5.5955,-0.2293275,Olfr516,olfactory receptor 516
10534660,0.6166477,0.147,1.5927078,-5.5955,0.20028,Ap1s1,"adaptor protein complex AP-1, sigma 1"
10375343,0.6169293,0.147,1.592332,-5.596,0.386535,Rnf145,ring finger protein 145
10432695,0.6169781,0.147,1.5922029,-5.5962,0.164235,Krt87,keratin 87
10540227,0.6170137,0.147,-1.5920878,-5.5963,-0.3325075,Kbtbd8,kelch repeat and BTB (POZ) domain containing 8
10390050,0.6171122,0.147,-1.5918263,-5.5967,-0.2281075,Eme1,essential meiotic structure-specific endonuclease 1
10343730,0.6171122,0.147,-1.5916911,-5.5968,-0.404405,,
10341764,0.6171122,0.147,-1.5916885,-5.5969,-0.89784,,
10530558,0.6171122,0.147,1.5916741,-5.5969,0.2282275,,
10338985,0.6171515,0.147,-1.5914423,-5.5972,-0.24539,,
10339508,0.6171515,0.147,1.591392,-5.5973,0.389535,,
10416437,0.6171515,0.147,1.5911822,-5.5975,0.3991275,Lcp1,lymphocyte cytosolic protein 1
10342623,0.6171515,0.147,-1.5911576,-5.5976,-0.343715,,
10461705,0.6171515,0.147,-1.5910856,-5.5977,-0.2782675,Olfr1431,olfactory receptor 1431
10427885,0.6171515,0.147,-1.5910141,-5.5978,-0.191205,Gm10052///Gm5803///Gm5643///Hnrnpa1,heterogeneous nuclear ribonucleoprotein A1 pseudogene///predicted gene 5803///heterogeneous nuclear ribonucleoprotein A1 pseudogene///heterogeneous nuclear ribonucleoprotein A1
10380392,0.6171515,0.147,1.5909873,-5.5978,0.1811575,Spata20,spermatogenesis associated 20
10477297,0.6171515,0.147,-1.5909869,-5.5978,-0.23632,Kif3b,kinesin family member 3B
10338024,0.6171515,0.147,1.5909369,-5.5979,0.18762,,
10594053,0.6172237,0.147,-1.5907832,-5.5981,-0.15372,Pml,promyelocytic leukemia
10510117,0.6173441,0.147,-1.5905785,-5.5984,-0.28649,Pramef12os,"PRAME family member 12, opposite strand"
10358921,0.6176067,0.147,1.5901759,-5.5989,0.246325,Teddm2,transmembrane epididymal family member 2
10545231,0.6176067,0.147,1.5901459,-5.5989,1.3678475,,
10443122,0.6179518,0.147,-1.5897033,-5.5995,-0.1680625,Ggnbp1,gametogenetin binding protein 1
10552697,0.6181041,0.147,1.5894649,-5.5999,0.256825,Napsa,napsin A aspartic peptidase
10340418,0.6182688,0.147,-1.5892135,-5.6002,-0.4090625,,
10367033,0.6182783,0.147,1.5891262,-5.6003,0.207945,Zbtb39,zinc finger and BTB domain containing 39
10599604,0.6183451,0.147,1.5889461,-5.6006,0.1537375,Ccdc160,coiled-coil domain containing 160
10419532,0.6183451,0.147,-1.5889012,-5.6006,-0.28525,Osgep,O-sialoglycoprotein endopeptidase
10344230,0.6183989,0.147,1.588767,-5.6008,0.837835,,
