"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
"10508719"	"0.4591949"	"1.06e-01"	"1.79989"	"-5.424319"	"0.400075"	"Snora16a///Snora16a"	"small nucleolar RNA, H/ACA box 16A///small nucleolar RNA, H/ACA box 16A"
"10516027"	"0.4591949"	"1.06e-01"	"-1.799797"	"-5.424453"	"-0.3106975"	"Rlf"	"rearranged L-myc fusion sequence"
"10577421"	"0.4591949"	"1.06e-01"	"1.799788"	"-5.424467"	"0.3230875"	"Defa33///Defa2///Defa32///Defa30///Gm7861///Gm7849///Gm14851///Defa26///Defa23///AY761184///Defa20///Defa17///Defa4///Defa3///Defa31///Defa29"	"defensin, alpha, 33///defensin, alpha, 2///defensin, alpha, 32///defensin, alpha, 30///predicted gene 7861///predicted gene 7849///predicted gene 14851///defensin, alpha, 26///defensin, alpha, 23///cDNA sequence AY761184///defensin, alpha, 20///defensin, alpha, 17///defensin, alpha, 4///defensin, alpha, 3///defensin, alpha, 31///defensin, alpha, 29"
"10428672"	"0.4591949"	"1.06e-01"	"1.799736"	"-5.424542"	"0.59207"	"Dscc1"	"DNA replication and sister chromatid cohesion 1"
"10474041"	"0.4591949"	"1.06e-01"	"1.799715"	"-5.424573"	"0.328385"	"1700029I15Rik"	"RIKEN cDNA 1700029I15 gene"
"10573152"	"0.4591949"	"1.06e-01"	"1.79959"	"-5.424753"	"0.265935"	"Ucp1"	"uncoupling protein 1 (mitochondrial, proton carrier)"
"10431912"	"0.4591949"	"1.06e-01"	"-1.799458"	"-5.424944"	"-0.19496"	""	""
"10528484"	"0.4591949"	"1.06e-01"	"-1.799412"	"-5.425011"	"-0.35261"	"Srpk2"	"serine/arginine-rich protein specific kinase 2"
"10349711"	"0.4591949"	"1.06e-01"	"1.799393"	"-5.42504"	"0.30686"	"Slc41a1"	"solute carrier family 41, member 1"
"10366301"	"0.4591949"	"1.06e-01"	"-1.799312"	"-5.425156"	"-0.2590875"	"Rpl6"	"ribosomal protein L6"
"10343807"	"0.4591949"	"1.06e-01"	"-1.799284"	"-5.425197"	"-0.9180275"	""	""
"10528929"	"0.4594737"	"1.06e-01"	"1.798747"	"-5.425976"	"0.2980375"	"Hadha"	"hydroxyacyl-Coenzyme A dehydrogenase/3-ketoacyl-Coenzyme A thiolase/enoyl-Coenzyme A hydratase (trifunctional protein), alpha subunit"
"10410007"	"0.4594737"	"1.06e-01"	"1.798745"	"-5.425979"	"0.2524475"	"Fbp1"	"fructose bisphosphatase 1"
"10591620"	"0.45956767"	"1.06e-01"	"-1.798521"	"-5.426304"	"-0.231145"	"Dock6"	"dedicator of cytokinesis 6"
"10463505"	"0.45956767"	"1.06e-01"	"-1.798425"	"-5.426444"	"-0.38145"	"Dpcd"	"deleted in primary ciliary dyskinesia"
"10490535"	"0.45956767"	"1.06e-01"	"1.798384"	"-5.426503"	"0.2466375"	"Bhlhe23"	"basic helix-loop-helix family, member e23"
"10415363"	"0.45963872"	"1.06e-01"	"-1.798209"	"-5.426757"	"-0.3804525"	"Gmpr2"	"guanosine monophosphate reductase 2"
"10512884"	"0.45974736"	"1.06e-01"	"1.797982"	"-5.427086"	"0.37315"	""	""
"10530130"	"0.45985289"	"1.06e-01"	"-1.797759"	"-5.427409"	"-0.4963775"	"Rell1"	"RELT-like 1"
"10548996"	"0.4599042"	"1.06e-01"	"1.797611"	"-5.427623"	"0.3321425"	"Slco1a4"	"solute carrier organic anion transporter family, member 1a4"
"10338681"	"0.4599868"	"1.06e-01"	"-1.79738"	"-5.427958"	"-0.6716675"	""	""
"10561983"	"0.4599868"	"1.06e-01"	"-1.797343"	"-5.428012"	"-0.1872625"	"Proser3"	"proline and serine rich 3"
"10471814"	"0.46004561"	"1.06e-01"	"-1.797147"	"-5.428296"	"-0.2688875"	"Gpr21"	"G protein-coupled receptor 21"
"10344600"	"0.46004561"	"1.06e-01"	"-1.797067"	"-5.428411"	"-0.6337525"	""	""
"10494889"	"0.46004561"	"1.06e-01"	"-1.796969"	"-5.428554"	"-0.2079925"	"Dennd2c"	"DENN/MADD domain containing 2C"
"10517715"	"0.46004561"	"1.06e-01"	"1.796878"	"-5.428686"	"0.1892575"	"Pax7"	"paired box 7"
"10344058"	"0.46004561"	"1.06e-01"	"-1.796876"	"-5.428689"	"-0.713645"	""	""
"10338368"	"0.4600508"	"1.06e-01"	"-1.796743"	"-5.428881"	"-0.9202175"	""	""
"10502446"	"0.4600508"	"1.06e-01"	"1.796714"	"-5.428923"	"0.289515"	"Pdha2"	"pyruvate dehydrogenase E1 alpha 2"
"10386470"	"0.46027149"	"1.06e-01"	"-1.796333"	"-5.429475"	"-0.2151175"	"4930412M03Rik"	"RIKEN cDNA 4930412M03 gene"
"10465005"	"0.4604521"	"1.06e-01"	"-1.796007"	"-5.429947"	"-0.41633"	"Banf1"	"barrier to autointegration factor 1"
"10357514"	"0.46048299"	"1.06e-01"	"1.795888"	"-5.43012"	"0.2491725"	""	""
"10525111"	"0.46049435"	"1.06e-01"	"-1.795783"	"-5.430272"	"-0.1974775"	"Ddx54"	"DEAD (Asp-Glu-Ala-Asp) box polypeptide 54"
"10484539"	"0.46049435"	"1.06e-01"	"1.795718"	"-5.430367"	"0.30469"	"Olfr1006"	"olfactory receptor 1006"
"10355806"	"0.46056673"	"1.06e-01"	"-1.795541"	"-5.430623"	"-0.43421"	"Tuba4a"	"tubulin, alpha 4A"
"10343278"	"0.46059472"	"1.06e-01"	"1.795426"	"-5.43079"	"0.610505"	""	""
"10349376"	"0.46077199"	"1.06e-01"	"1.795105"	"-5.431255"	"0.327175"	""	""
"10374931"	"0.46077296"	"1.06e-01"	"1.795026"	"-5.431369"	"0.317225"	"Gm8098"	"predicted gene 8098"
"10419604"	"0.46082576"	"1.07e-01"	"1.794876"	"-5.431586"	"0.28873"	"Olfr221"	"olfactory receptor 221"
"10572962"	"0.46087834"	"1.07e-01"	"-1.794727"	"-5.431802"	"-0.5507125"	"Prmt9"	"protein arginine methyltransferase 9"
"10595909"	"0.46088497"	"1.07e-01"	"1.794539"	"-5.432074"	"0.2418925"	""	""
"10342853"	"0.46088497"	"1.07e-01"	"-1.794514"	"-5.43211"	"-0.8074625"	""	""
"10404077"	"0.46088497"	"1.07e-01"	"1.794487"	"-5.43215"	"0.34749"	"Slc17a2"	"solute carrier family 17 (sodium phosphate), member 2"
"10422980"	"0.46101865"	"1.07e-01"	"1.794226"	"-5.432528"	"0.5449275"	"Lmbrd2"	"LMBR1 domain containing 2"
"10499932"	"0.46102046"	"1.07e-01"	"1.794146"	"-5.432643"	"0.4353625"	"Lce1h"	"late cornified envelope 1H"
"10341778"	"0.46108852"	"1.07e-01"	"1.793949"	"-5.432929"	"1.2869575"	""	""
"10581772"	"0.46108852"	"1.07e-01"	"-1.793899"	"-5.433002"	"-0.39125"	"Glg1"	"golgi apparatus protein 1"
"10449487"	"0.46115898"	"1.07e-01"	"-1.793578"	"-5.433466"	"-0.2033025"	"Slc26a8"	"solute carrier family 26, member 8"
"10407358"	"0.46115898"	"1.07e-01"	"-1.793526"	"-5.433542"	"-0.2472575"	"Paip1"	"polyadenylate binding protein-interacting protein 1"
"10604100"	"0.46115898"	"1.07e-01"	"1.793494"	"-5.433588"	"0.2979575"	"Ndufa1"	"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 1"
"10343921"	"0.46115898"	"1.07e-01"	"-1.793494"	"-5.433588"	"-1.239225"	""	""
"10415791"	"0.46127949"	"1.07e-01"	"1.792995"	"-5.434311"	"0.35016"	"Rnaseh2b"	"ribonuclease H2, subunit B"
"10540855"	"0.46127949"	"1.07e-01"	"1.792956"	"-5.434367"	"0.2132375"	"Hrh1"	"histamine receptor H1"
"10362902"	"0.46127949"	"1.07e-01"	"1.792921"	"-5.434417"	"0.284875"	""	""
"10603232"	"0.46127949"	"1.07e-01"	"1.792806"	"-5.434584"	"0.33641"	"Gm21951///Gm21950///Gm3763///Gm2933///Gm2913///Gm2863///Gm2825///Gm2799///Gm10922///Gm10921///Gm5925///Gmcl1l"	"predicted gene, 21951///predicted gene, 21950///predicted gene 3763///predicted gene 2933///predicted gene 2913///predicted gene 2863///predicted gene 2825///predicted gene 2799///predicted gene 10922///predicted gene 10921///germ cell-less homolog 1 family pseudogene///germ cell-less, spermatogenesis associated-like"
"10603237"	"0.46127949"	"1.07e-01"	"1.792806"	"-5.434584"	"0.33641"	"Gm21951///Gm21950///Gm3763///Gm2933///Gm2913///Gm2863///Gm2825///Gm2799///Gm10922///Gm10921///Gm5925///Gmcl1l"	"predicted gene, 21951///predicted gene, 21950///predicted gene 3763///predicted gene 2933///predicted gene 2913///predicted gene 2863///predicted gene 2825///predicted gene 2799///predicted gene 10922///predicted gene 10921///germ cell-less homolog 1 family pseudogene///germ cell-less, spermatogenesis associated-like"
"10566223"	"0.46127949"	"1.07e-01"	"1.792802"	"-5.43459"	"0.307905"	"Olfr612///Olfr611"	"olfactory receptor 612///olfactory receptor 611"
"10579548"	"0.46127949"	"1.07e-01"	"-1.792789"	"-5.434608"	"-0.607475"	"Unc13a"	"unc-13 homolog A (C. elegans)"
"10368199"	"0.46141313"	"1.07e-01"	"-1.792529"	"-5.434985"	"-0.25253"	"Myb///Myb"	"myeloblastosis oncogene///myeloblastosis oncogene"
"10580061"	"0.46142327"	"1.07e-01"	"-1.792438"	"-5.435117"	"-0.420485"	"Il27ra"	"interleukin 27 receptor, alpha"
"10435237"	"0.46152814"	"1.07e-01"	"-1.792217"	"-5.435436"	"-0.2761775"	"Zfp148"	"zinc finger protein 148"
"10551162"	"0.46155059"	"1.07e-01"	"-1.792109"	"-5.435592"	"-0.343485"	"Atp5sl"	"ATP5S-like"
"10347669"	"0.46159709"	"1.07e-01"	"1.791969"	"-5.435796"	"0.2330925"	"Inha///Inha"	"inhibin alpha///inhibin alpha"
"10493530"	"0.46161995"	"1.07e-01"	"-1.79186"	"-5.435953"	"-0.245945"	"Pygo2"	"pygopus 2"
"10338188"	"0.46164741"	"1.07e-01"	"-1.791746"	"-5.436119"	"-1.2074925"	""	""
"10339816"	"0.46175689"	"1.07e-01"	"-1.79145"	"-5.436546"	"-0.88969"	""	""
"10339387"	"0.46175689"	"1.07e-01"	"-1.791418"	"-5.436593"	"-1.09588"	""	""
"10558657"	"0.46175689"	"1.07e-01"	"1.791365"	"-5.43667"	"0.377265"	"Olfr541///Olfr539///Olfr53///Olfr535///Olfr538///Olfr61///Olfr60///Olfr46///Olfr45"	"olfactory receptor 541///olfactory receptor 539///olfactory receptor 53///olfactory receptor 535///olfactory receptor 538///olfactory receptor 61///olfactory receptor 60///olfactory receptor 46///olfactory receptor 45"
"10422013"	"0.46185505"	"1.07e-01"	"1.791153"	"-5.436976"	"0.3440125"	"Klf12"	"Kruppel-like factor 12"
"10529584"	"0.46191368"	"1.07e-01"	"1.790979"	"-5.437228"	"0.28507"	"Man2b2"	"mannosidase 2, alpha B2"
"10607064"	"0.46191368"	"1.07e-01"	"1.790919"	"-5.437315"	"0.24828"	"Gucy2f"	"guanylate cyclase 2f"
"10507475"	"0.46221679"	"1.07e-01"	"1.790426"	"-5.438028"	"0.3499225"	""	""
"10450611"	"0.46224359"	"1.07e-01"	"1.790266"	"-5.438259"	"0.3017675"	"Ppp1r18os"	"protein phosphatase 1, regulatory subunit 18, opposite strand"
"10374706"	"0.46224359"	"1.07e-01"	"1.790149"	"-5.438429"	"0.3049125"	"Pus10"	"pseudouridylate synthase 10"
"10410973"	"0.46224359"	"1.07e-01"	"-1.790143"	"-5.438438"	"-0.3625025"	"4833422C13Rik"	"RIKEN cDNA 4833422C13 gene"
"10484237"	"0.46224359"	"1.07e-01"	"-1.790082"	"-5.438526"	"-0.28821"	"Zfp385b"	"zinc finger protein 385B"
"10535426"	"0.46230242"	"1.07e-01"	"-1.789925"	"-5.438753"	"-0.34372"	"Spdye4a"	"speedy/RINGO cell cycle regulator family, member E4A"
"10344466"	"0.46245602"	"1.07e-01"	"1.789594"	"-5.439232"	"0.798705"	""	""
"10414973"	"0.46245602"	"1.07e-01"	"-1.789561"	"-5.43928"	"-0.350665"	"B230359F08Rik"	"RIKEN cDNA B230359F08 gene"
"10512165"	"0.46249822"	"1.07e-01"	"-1.789425"	"-5.439477"	"-0.24378"	"Nol6"	"nucleolar protein family 6 (RNA-associated)"
"10501420"	"0.46249822"	"1.07e-01"	"-1.789284"	"-5.43968"	"-0.3436225"	"Stxbp3"	"syntaxin binding protein 3"
"10342239"	"0.46249822"	"1.07e-01"	"1.789273"	"-5.439697"	"1.2224625"	""	""
"10513803"	"0.46271983"	"1.08e-01"	"1.788892"	"-5.440247"	"0.3101075"	""	""
"10460626"	"0.46280263"	"1.08e-01"	"-1.788647"	"-5.440602"	"-0.4965225"	"Rnaseh2c"	"ribonuclease H2, subunit C"
"10341620"	"0.46280263"	"1.08e-01"	"1.788625"	"-5.440633"	"0.51123"	""	""
"10515028"	"0.46289694"	"1.08e-01"	"1.788376"	"-5.440993"	"0.2694925"	"Zfyve9"	"zinc finger, FYVE domain containing 9"
"10457942"	"0.46289694"	"1.08e-01"	"-1.788309"	"-5.441091"	"-0.26526"	"Syt4"	"synaptotagmin IV"
"10352294"	"0.46289694"	"1.08e-01"	"1.788266"	"-5.441153"	"0.3725375"	"Sde2"	"SDE2 telomere maintenance homolog (S. pombe)"
"10401382"	"0.4629702"	"1.08e-01"	"-1.788089"	"-5.441409"	"-0.5415675"	"Numb"	"numb homolog (Drosophila)"
"10444098"	"0.46307297"	"1.08e-01"	"-1.787871"	"-5.441723"	"-0.4549975"	"Wdr46"	"WD repeat domain 46"
"10512065"	"0.46349566"	"1.08e-01"	"1.787186"	"-5.442714"	"0.414105"	""	""
"10491182"	"0.46349566"	"1.08e-01"	"1.787074"	"-5.442876"	"0.2301275"	"Eif5a2"	"eukaryotic translation initiation factor 5A2"
"10487906"	"0.46349566"	"1.08e-01"	"-1.786956"	"-5.443046"	"-0.37229"	"Slc23a2"	"solute carrier family 23 (nucleobase transporters), member 2"
"10561920"	"0.46349566"	"1.08e-01"	"-1.786883"	"-5.443152"	"-0.2787225"	"Hcst"	"hematopoietic cell signal transducer"
"10497265"	"0.46349566"	"1.08e-01"	"1.786875"	"-5.443165"	"0.52424"	"Fabp4"	"fatty acid binding protein 4, adipocyte"
"10506298"	"0.46349566"	"1.08e-01"	"1.786822"	"-5.44324"	"0.5335025"	"Leprot"	"leptin receptor overlapping transcript"
"10463361"	"0.46349566"	"1.08e-01"	"1.786756"	"-5.443336"	"0.233425"	"Scd4"	"stearoyl-coenzyme A desaturase 4"
"10595892"	"0.46354471"	"1.08e-01"	"1.786539"	"-5.44365"	"0.2288475"	"2610303G11Rik"	"RIKEN cDNA 2610303G11 gene"
"10398224"	"0.46354471"	"1.08e-01"	"-1.786536"	"-5.443654"	"-0.204505"	"Cyp46a1"	"cytochrome P450, family 46, subfamily a, polypeptide 1"
"10420591"	"0.46362493"	"1.08e-01"	"1.786349"	"-5.443924"	"0.3177075"	""	""
"10400642"	"0.46371883"	"1.08e-01"	"1.786144"	"-5.44422"	"0.2266725"	"Dnaaf2"	"dynein, axonemal assembly factor 2"
"10501544"	"0.46375882"	"1.08e-01"	"-1.786013"	"-5.44441"	"-0.38135"	"Amy2a2///Amy2b///Amy2a5"	"amylase 2a2///amylase 2b///amylase 2a5"
"10549222"	"0.4639139"	"1.08e-01"	"1.785663"	"-5.444916"	"0.26414"	"Bcat1"	"branched chain aminotransferase 1, cytosolic"
"10432372"	"0.4639139"	"1.08e-01"	"1.785648"	"-5.444937"	"0.263455"	"Dhh"	"desert hedgehog"
"10490773"	"0.46394778"	"1.08e-01"	"1.785525"	"-5.445115"	"0.5995225"	"Hnrnph2"	"heterogeneous nuclear ribonucleoprotein H2"
"10528332"	"0.46410702"	"1.08e-01"	"-1.785231"	"-5.44554"	"-0.4353725"	"Napepld"	"N-acyl phosphatidylethanolamine phospholipase D"
"10494595"	"0.46418778"	"1.08e-01"	"-1.785002"	"-5.445871"	"-0.3038725"	"Notch2"	"notch 2"
"10344406"	"0.46418778"	"1.08e-01"	"-1.784967"	"-5.445921"	"-1.069725"	""	""
"10593361"	"0.46455732"	"1.08e-01"	"-1.784386"	"-5.446761"	"-0.3191975"	"AU019823"	"expressed sequence AU019823"
"10377987"	"0.46462991"	"1.08e-01"	"-1.78421"	"-5.447015"	"-0.20949"	"Rabep1"	"rabaptin, RAB GTPase binding effector protein 1"
"10485048"	"0.46468566"	"1.08e-01"	"-1.784019"	"-5.447291"	"-0.41045"	"Atg13"	"autophagy related 13"
"10593460"	"0.46468566"	"1.08e-01"	"1.783981"	"-5.447346"	"0.25916"	"4833427G06Rik"	"RIKEN cDNA 4833427G06 gene"
"10344545"	"0.46480189"	"1.08e-01"	"-1.78371"	"-5.447738"	"-0.5890525"	""	""
"10339542"	"0.46480189"	"1.08e-01"	"-1.783669"	"-5.447796"	"-0.4062"	""	""
"10496015"	"0.46483361"	"1.08e-01"	"-1.783544"	"-5.447977"	"-0.25311"	"Pla2g12a"	"phospholipase A2, group XIIA"
"10580058"	"0.46483361"	"1.08e-01"	"1.783358"	"-5.448246"	"0.26744"	"2210011C24Rik"	"RIKEN cDNA 2210011C24 gene"
"10557816"	"0.46483361"	"1.08e-01"	"-1.783348"	"-5.44826"	"-0.347695"	"Bckdk"	"branched chain ketoacid dehydrogenase kinase"
"10461840"	"0.46483361"	"1.08e-01"	"1.78332"	"-5.4483"	"0.30356"	"Olfr1505"	"olfactory receptor 1505"
"10344147"	"0.46503757"	"1.09e-01"	"1.782938"	"-5.448852"	"0.6710275"	""	""
"10358757"	"0.46503757"	"1.09e-01"	"-1.782889"	"-5.448923"	"-0.34207"	"Smg7"	"Smg-7 homolog, nonsense mediated mRNA decay factor (C. elegans)"
"10596381"	"0.46506704"	"1.09e-01"	"-1.782772"	"-5.449091"	"-0.9161825"	""	""
"10567663"	"0.46514052"	"1.09e-01"	"-1.782596"	"-5.449346"	"-0.296245"	"Palb2"	"partner and localizer of BRCA2"
"10458999"	"0.46528576"	"1.09e-01"	"1.782321"	"-5.449743"	"0.2118225"	"Fbn2"	"fibrillin 2"
"10461439"	"0.465553"	"1.09e-01"	"-1.781841"	"-5.450436"	"-0.33288"	"Fads1"	"fatty acid desaturase 1"
"10496492"	"0.465553"	"1.09e-01"	"1.781804"	"-5.450489"	"0.2697175"	""	""
"10440717"	"0.46560416"	"1.09e-01"	"-1.781658"	"-5.4507"	"-0.236115"	"Gm10228///Gm10229///1110025L11Rik///Krtap6-5///Krtap6-1"	"predicted gene 10228///predicted gene 10229///RIKEN cDNA 1110025L11 gene///keratin associated protein 6-5///keratin associated protein 6-1"
"10450699"	"0.46564813"	"1.09e-01"	"1.781384"	"-5.451095"	"0.3853375"	"Gm11127///Gm8909///H2-T-ps///H2-K2///Gm7030///LOC547349///H2-T3-like///H2-Q9///H2-Q6///Gm10499///H2-T23///H2-T22///H2-Q8///H2-Q7///H2-Q5///H2-Q4///H2-Q2///H2-Q10///H2-Q1///H2-L///H2-K1///H2-D1///H2-Bl///LOC547349///5430410E06Rik///Gm10499///H2-Q5///H2-L///H2-K1///H2-D1"	"predicted gene 11127///predicted gene 8909///histocompatibility 2, T region locus, pseudogene///histocompatibility 2, K region locus 2///predicted gene 7030///MHC class I family member///MHC class I antigen///histocompatibility 2, Q region locus 9///histocompatibility 2, Q region locus 6///predicted gene 10499///histocompatibility 2, T region locus 23///histocompatibility 2, T region locus 22///histocompatibility 2, Q region locus 8///histocompatibility 2, Q region locus 7///histocompatibility 2, Q region locus 5///histocompatibility 2, Q region locus 4///histocompatibility 2, Q region locus 2///histocompatibility 2, Q region locus 10///histocompatibility 2, Q region locus 1///histocompatibility 2, D region locus L///histocompatibility 2, K1, K region///histocompatibility 2, D region locus 1///histocompatibility 2, blastocyst///MHC class I family member///RIKEN cDNA 5430410E06 gene///predicted gene 10499///histocompatibility 2, Q region locus 5///histocompatibility 2, D region locus L///histocompatibility 2, K1, K region///histocompatibility 2, D region locus 1"
"10358519"	"0.46564813"	"1.09e-01"	"1.781359"	"-5.451132"	"0.3535325"	"Hmcn1"	"hemicentin 1"
"10342159"	"0.46564813"	"1.09e-01"	"-1.781275"	"-5.451253"	"-0.8495275"	""	""
"10474687"	"0.46564813"	"1.09e-01"	"1.781242"	"-5.451301"	"0.4652225"	""	""
"10455705"	"0.46564813"	"1.09e-01"	"1.781128"	"-5.451464"	"0.2813175"	""	""
"10341146"	"0.46564813"	"1.09e-01"	"-1.781106"	"-5.451497"	"-0.580065"	""	""
"10378579"	"0.46564813"	"1.09e-01"	"-1.780996"	"-5.451655"	"-0.4989875"	"Prpf8"	"pre-mRNA processing factor 8"
"10339321"	"0.46564813"	"1.09e-01"	"-1.780922"	"-5.451762"	"-0.8794675"	""	""
"10608708"	"0.46564813"	"1.09e-01"	"1.780911"	"-5.451779"	"0.354985"	""	""
"10402808"	"0.46565712"	"1.09e-01"	"-1.780811"	"-5.451923"	"-0.28367"	"Jag2"	"jagged 2"
"10350823"	"0.46565712"	"1.09e-01"	"-1.780746"	"-5.452017"	"-0.3261075"	"Abl2"	"v-abl Abelson murine leukemia viral oncogene 2 (arg, Abelson-related gene)"
"10409924"	"0.46569846"	"1.09e-01"	"1.780613"	"-5.452208"	"0.3012175"	"Cts8"	"cathepsin 8"
"10341404"	"0.46575005"	"1.09e-01"	"-1.780466"	"-5.45242"	"-1.059115"	""	""
"10340417"	"0.46578449"	"1.09e-01"	"-1.780285"	"-5.452682"	"-1.031965"	""	""
"10574417"	"0.46578449"	"1.09e-01"	"1.780228"	"-5.452765"	"0.3533675"	""	""
"10354741"	"0.46578449"	"1.09e-01"	"-1.780191"	"-5.452818"	"-0.376165"	"Rftn2"	"raftlin family member 2"
"10541067"	"0.46578853"	"1.09e-01"	"-1.780109"	"-5.452936"	"-0.40228"	"Gm8994///Eif4a3"	"predicted gene 8994///eukaryotic translation initiation factor 4A3"
"10408741"	"0.46579073"	"1.09e-01"	"1.780015"	"-5.453071"	"0.2991075"	"Txndc5"	"thioredoxin domain containing 5"
"10577866"	"0.46579073"	"1.09e-01"	"-1.779569"	"-5.453714"	"-0.3185375"	"Ash2l"	"ash2 (absent, small, or homeotic)-like (Drosophila)"
"10501500"	"0.46579073"	"1.09e-01"	"-1.779482"	"-5.453841"	"-0.3931725"	"Amy2a2///Amy2b///Amy2a5"	"amylase 2a2///amylase 2b///amylase 2a5"
"10501511"	"0.46579073"	"1.09e-01"	"-1.779482"	"-5.453841"	"-0.3931725"	"Amy2a2///Amy2b///Amy2a5"	"amylase 2a2///amylase 2b///amylase 2a5"
"10501522"	"0.46579073"	"1.09e-01"	"-1.779482"	"-5.453841"	"-0.3931725"	"Amy2a2///Amy2b///Amy2a5"	"amylase 2a2///amylase 2b///amylase 2a5"
"10501533"	"0.46579073"	"1.09e-01"	"-1.779482"	"-5.453841"	"-0.3931725"	"Amy2a2///Amy2b///Amy2a5"	"amylase 2a2///amylase 2b///amylase 2a5"
"10534694"	"0.46579073"	"1.09e-01"	"-1.779438"	"-5.453904"	"-0.2894325"	"Srrt"	"serrate RNA effector molecule homolog (Arabidopsis)"
"10589927"	"0.46579073"	"1.09e-01"	"-1.779401"	"-5.453957"	"-0.39728"	""	""
"10521589"	"0.46579073"	"1.09e-01"	"1.779375"	"-5.453994"	"0.2411175"	"Cir1"	"corepressor interacting with RBPJ, 1"
"10343983"	"0.46579073"	"1.09e-01"	"-1.779298"	"-5.454106"	"-1.4672525"	""	""
"10386636"	"0.46579073"	"1.09e-01"	"-1.779267"	"-5.45415"	"-0.3569225"	"Usp22"	"ubiquitin specific peptidase 22"
"10427659"	"0.46586821"	"1.09e-01"	"-1.778994"	"-5.454544"	"-0.4191075"	"Spef2"	"sperm flagellar 2"
"10493709"	"0.46586821"	"1.09e-01"	"1.778848"	"-5.454754"	"0.28205"	"Slc39a1"	"solute carrier family 39 (zinc transporter), member 1"
"10484716"	"0.46586821"	"1.09e-01"	"1.77883"	"-5.454781"	"0.3289975"	"Olfr1164"	"olfactory receptor 1164"
"10574059"	"0.46586821"	"1.09e-01"	"-1.778823"	"-5.454792"	"-0.2965025"	"Slc12a3"	"solute carrier family 12, member 3"
"10465150"	"0.46586821"	"1.09e-01"	"1.778781"	"-5.454851"	"0.2523325"	"Pcnx3"	"pecanex homolog 3"
"10403984"	"0.46592881"	"1.09e-01"	"-1.778622"	"-5.45508"	"-0.2451725"	"Vmn1r194"	"vomeronasal 1 receptor 194"
"10440427"	"0.46607641"	"1.09e-01"	"1.778319"	"-5.455519"	"0.3930325"	"D16Ertd472e"	"DNA segment, Chr 16, ERATO Doi 472, expressed"
"10341090"	"0.46607641"	"1.09e-01"	"1.778269"	"-5.45559"	"0.55139"	""	""
"10452701"	"0.46628374"	"1.09e-01"	"-1.777911"	"-5.456107"	"-0.30153"	"Smchd1"	"SMC hinge domain containing 1"
"10575153"	"0.46653946"	"1.09e-01"	"-1.777419"	"-5.456815"	"-0.3209425"	"Cyb5b"	"cytochrome b5 type B"
"10458843"	"0.46653946"	"1.09e-01"	"1.77741"	"-5.456828"	"0.3622175"	"Sema6a"	"sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6A"
"10516948"	"0.46703715"	"1.10e-01"	"-1.776635"	"-5.457946"	"-0.74046"	""	""
"10574598"	"0.46703715"	"1.10e-01"	"-1.776578"	"-5.458029"	"-0.340115"	"Ces3a"	"carboxylesterase 3A"
"10338055"	"0.46703715"	"1.10e-01"	"1.776426"	"-5.458247"	"0.2052"	""	""
"10456968"	"0.46703715"	"1.10e-01"	"1.776384"	"-5.458309"	"0.3051125"	"Gm6133"	"60S ribosomal protein L17 pseudogene"
"10338478"	"0.46703715"	"1.10e-01"	"-1.776353"	"-5.458353"	"-0.537565"	""	""
"10538179"	"0.46721461"	"1.10e-01"	"1.775891"	"-5.459019"	"0.27751"	"Svs1"	"seminal vesicle secretory protein 1"
"10397891"	"0.46721461"	"1.10e-01"	"-1.775871"	"-5.459048"	"-0.259605"	"Tmem251"	"transmembrane protein 251"
"10496110"	"0.46721461"	"1.10e-01"	"-1.775809"	"-5.459137"	"-0.239485"	"Papss1"	"3'-phosphoadenosine 5'-phosphosulfate synthase 1"
"10380648"	"0.46721461"	"1.10e-01"	"1.775808"	"-5.459139"	"0.21362"	"Hoxb4"	"homeobox B4"
"10519181"	"0.4674185"	"1.10e-01"	"1.775455"	"-5.459648"	"0.2729675"	"1500002C15Rik"	"RIKEN cDNA 1500002C15 gene"
"10341753"	"0.46787852"	"1.10e-01"	"1.774754"	"-5.460657"	"0.224445"	""	""
"10343851"	"0.46793129"	"1.10e-01"	"-1.77458"	"-5.460908"	"-0.477865"	""	""
"10604333"	"0.46793129"	"1.10e-01"	"-1.77453"	"-5.46098"	"-0.25681"	"Dcaf12l1"	"DDB1 and CUL4 associated factor 12-like 1"
"10564704"	"0.46795406"	"1.10e-01"	"1.774289"	"-5.461327"	"0.321545"	"Hapln3"	"hyaluronan and proteoglycan link protein 3"
"10475841"	"0.46795406"	"1.10e-01"	"1.774256"	"-5.461375"	"0.2701775"	""	""
"10342820"	"0.46795406"	"1.10e-01"	"1.774207"	"-5.461446"	"1.02682"	""	""
"10345509"	"0.46795406"	"1.10e-01"	"1.774146"	"-5.461533"	"0.45338"	"Zap70"	"zeta-chain (TCR) associated protein kinase"
"10607877"	"0.46795406"	"1.10e-01"	"-1.77412"	"-5.461571"	"-0.3581525"	"Prps2"	"phosphoribosyl pyrophosphate synthetase 2"
"10546817"	"0.4679669"	"1.10e-01"	"1.774026"	"-5.461706"	"0.259115"	"Ssu2"	"ssu-2 homolog (C. elegans)"
